strategy_id,candidate_id,feature_snapshot_id,trading_date,signal_ts_ns,signal_ts_utc,direction,regime_label,entry_price,stop_price,target_prices,exit_ts_ns,exit_ts_utc,exit_price_weighted,exit_reason,holding_minutes,gross_points,gross_usd,round_turn_cost_usd,net_usd,mfe_points,mae_points,dynamic_target_rr
opening_range_box_regime_long,candidate-bt-mnq-12mo-2025-09-16-1758041820000000000-opening_range_box_regime_long,bt-mnq-12mo-2025-09-16-1758041820000000000,2025-09-16,1758041820000000000,2025-09-16T16:57:00.000000000Z,long,low,24290.75,24257,pt1:24324.5|pt2:24358.25,1758052740000000000,2025-09-16T19:59:00.000000000Z,24286.25,rth_close,182,-4.5,-9,2,-11,32,11.75,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2025-09-17-1758137040000000000-opening_range_box_regime_long,bt-mnq-12mo-2025-09-17-1758137040000000000,2025-09-17,1758137040000000000,2025-09-17T19:24:00.000000000Z,long,low,24278.25,24003,pt1:24553.5|pt2:24828.75,1758139140000000000,2025-09-17T19:59:00.000000000Z,24231.75,rth_close,35,-46.5,-93,2,-95,29.75,72.5,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2025-09-19-1758293520000000000-opening_range_box_regime_long,bt-mnq-12mo-2025-09-19-1758293520000000000,2025-09-19,1758293520000000000,2025-09-19T14:52:00.000000000Z,long,low,24770.25,24735,pt1:24805.5|pt2:24840.75,1758294360000000000,2025-09-19T15:06:00.000000000Z,24735,stop,14,-35.25,-70.5,2,-72.5,8.25,38.75,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2025-09-19-1758296460000000000-opening_range_box_regime_long,bt-mnq-12mo-2025-09-19-1758296460000000000,2025-09-19,1758296460000000000,2025-09-19T15:41:00.000000000Z,long,low,24741.75,24707.5,pt1:24776|pt2:24810.25,1758298260000000000,2025-09-19T16:11:00.000000000Z,24793.125,pt2,30,51.375,102.75,2,100.75,70,1.25,
opening_range_box_breakout_long,candidate-bt-mnq-12mo-2025-09-19-1758298980000000000-opening_range_box_breakout_long,bt-mnq-12mo-2025-09-19-1758298980000000000,2025-09-19,1758298980000000000,2025-09-19T16:23:00.000000000Z,long,low,24816.5,24736.75,pt1:24896.25|pt2:24976,1758311940000000000,2025-09-19T19:59:00.000000000Z,24860.25,rth_close,216,43.75,87.5,2,85.5,71.5,20.25,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2025-09-19-1758298980000000000-opening_range_box_regime_long,bt-mnq-12mo-2025-09-19-1758298980000000000,2025-09-19,1758298980000000000,2025-09-19T16:23:00.000000000Z,long,low,24816.5,24736.75,pt1:24896.25|pt2:24976,1758311940000000000,2025-09-19T19:59:00.000000000Z,24860.25,rth_close,216,43.75,87.5,2,85.5,71.5,20.25,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2025-09-23-1758637680000000000-opening_range_box_regime_long,bt-mnq-12mo-2025-09-23-1758637680000000000,2025-09-23,1758637680000000000,2025-09-23T14:28:00.000000000Z,long,low,24960.25,24929,pt1:24991.5|pt2:25022.75,1758643680000000000,2025-09-23T16:08:00.000000000Z,24929,stop,100,-31.25,-62.5,2,-64.5,14.75,34.25,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2025-09-23-1758644460000000000-opening_range_box_regime_long,bt-mnq-12mo-2025-09-23-1758644460000000000,2025-09-23,1758644460000000000,2025-09-23T16:21:00.000000000Z,long,low,24952.75,24914.5,pt1:24991|pt2:25029.25,1758646980000000000,2025-09-23T17:03:00.000000000Z,24914.5,stop,42,-38.25,-76.5,2,-78.5,2.25,42,
opening_range_box_breakout_short,candidate-bt-mnq-12mo-2025-09-24-1758726600000000000-opening_range_box_breakout_short,bt-mnq-12mo-2025-09-24-1758726600000000000,2025-09-24,1758726600000000000,2025-09-24T15:10:00.000000000Z,short,high,24784.5,24899.75,pt1:24669.25|pt2:24554,1758743940000000000,2025-09-24T19:59:00.000000000Z,24704.375,pt1_then_rth_close,289,80.125,160.25,2,158.25,156.5,25.25,
opening_range_box_breakout_short,candidate-bt-mnq-12mo-2025-09-26-1758895980000000000-opening_range_box_breakout_short,bt-mnq-12mo-2025-09-26-1758895980000000000,2025-09-26,1758895980000000000,2025-09-26T14:13:00.000000000Z,short,high,24596.25,24716.5,pt1:24476|pt2:24355.75,1758907680000000000,2025-09-26T17:28:00.000000000Z,24716.5,stop,195,-120.25,-240.5,2,-242.5,76.25,120.5,
opening_range_box_breakout_long,candidate-bt-mnq-12mo-2025-09-29-1759154820000000000-opening_range_box_breakout_long,bt-mnq-12mo-2025-09-29-1759154820000000000,2025-09-29,1759154820000000000,2025-09-29T14:07:00.000000000Z,long,low,24955.5,24847.75,pt1:25063.25|pt2:25171,1759160160000000000,2025-09-29T15:36:00.000000000Z,24847.75,stop,89,-107.75,-215.5,2,-217.5,19.5,119,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2025-09-29-1759154820000000000-opening_range_box_regime_long,bt-mnq-12mo-2025-09-29-1759154820000000000,2025-09-29,1759154820000000000,2025-09-29T14:07:00.000000000Z,long,low,24955.5,24847.75,pt1:25063.25|pt2:25171,1759160160000000000,2025-09-29T15:36:00.000000000Z,24847.75,stop,89,-107.75,-215.5,2,-217.5,19.5,119,
opening_range_box_breakout_long,candidate-bt-mnq-12mo-2025-09-30-1759243680000000000-opening_range_box_breakout_long,bt-mnq-12mo-2025-09-30-1759243680000000000,2025-09-30,1759243680000000000,2025-09-30T14:48:00.000000000Z,long,low,24831.25,24722,pt1:24940.5|pt2:25049.75,1759262340000000000,2025-09-30T19:59:00.000000000Z,24897.75,rth_close,311,66.5,133,2,131,82.5,100,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2025-09-30-1759256760000000000-opening_range_box_regime_long,bt-mnq-12mo-2025-09-30-1759256760000000000,2025-09-30,1759256760000000000,2025-09-30T18:26:00.000000000Z,long,low,24831.25,24722,pt1:24940.5|pt2:25049.75,1759262340000000000,2025-09-30T19:59:00.000000000Z,24897.75,rth_close,93,66.5,133,2,131,82.5,15.5,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2025-10-03-1759502220000000000-opening_range_box_regime_long,bt-mnq-12mo-2025-10-03-1759502220000000000,2025-10-03,1759502220000000000,2025-10-03T14:37:00.000000000Z,long,low,25110.5,25050.5,pt1:25170.5|pt2:25230.5,1759510980000000000,2025-10-03T17:03:00.000000000Z,25050.5,stop,146,-60,-120,2,-122,45.5,64.5,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2025-10-07-1759846200000000000-opening_range_box_regime_long,bt-mnq-12mo-2025-10-07-1759846200000000000,2025-10-07,1759846200000000000,2025-10-07T14:10:00.000000000Z,long,low,25250,25213,pt1:25287|pt2:25324,1759847220000000000,2025-10-07T14:27:00.000000000Z,25213,stop,17,-37,-74,2,-76,7.25,42.5,
opening_range_box_breakout_short,candidate-bt-mnq-12mo-2025-10-09-1760023320000000000-opening_range_box_breakout_short,bt-mnq-12mo-2025-10-09-1760023320000000000,2025-10-09,1760023320000000000,2025-10-09T15:22:00.000000000Z,short,high,25249.5,25335.25,pt1:25163.75|pt2:25078,1760039940000000000,2025-10-09T19:59:00.000000000Z,25229.25,pt1_then_rth_close,277,20.25,40.5,2,38.5,88.75,46,
opening_range_box_breakout_short,candidate-bt-mnq-12mo-2025-10-15-1760543520000000000-opening_range_box_breakout_short,bt-mnq-12mo-2025-10-15-1760543520000000000,2025-10-15,1760543520000000000,2025-10-15T15:52:00.000000000Z,short,high,24896.5,25024.75,pt1:24768.25|pt2:24640,1760558340000000000,2025-10-15T19:59:00.000000000Z,24846.5,pt1_then_rth_close,247,50,100,2,98,233,97,
opening_range_box_breakout_short,candidate-bt-mnq-12mo-2025-10-16-1760623920000000000-opening_range_box_breakout_short,bt-mnq-12mo-2025-10-16-1760623920000000000,2025-10-16,1760623920000000000,2025-10-16T14:12:00.000000000Z,short,high,25025.5,25126,pt1:24925|pt2:24824.5,1760625360000000000,2025-10-16T14:36:00.000000000Z,25126,stop,24,-100.5,-201,2,-203,4.75,111,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2025-10-21-1761055620000000000-opening_range_box_regime_long,bt-mnq-12mo-2025-10-21-1761055620000000000,2025-10-21,1761055620000000000,2025-10-21T14:07:00.000000000Z,long,low,25247.5,25211.5,pt1:25283.5|pt2:25319.5,1761056880000000000,2025-10-21T14:28:00.000000000Z,25247.5,stop,21,0,0,2,-2,38.5,41.25,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2025-10-21-1761057360000000000-opening_range_box_regime_long,bt-mnq-12mo-2025-10-21-1761057360000000000,2025-10-21,1761057360000000000,2025-10-21T14:36:00.000000000Z,long,low,25246.5,25202.5,pt1:25290.5|pt2:25334.5,1761062460000000000,2025-10-21T16:01:00.000000000Z,25312.5,pt2,85,66,132,2,130,94.25,15.75,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2025-10-21-1761066060000000000-opening_range_box_regime_long,bt-mnq-12mo-2025-10-21-1761066060000000000,2025-10-21,1761066060000000000,2025-10-21T17:01:00.000000000Z,long,low,25269.5,25202.5,pt1:25336.5|pt2:25403.5,1761076740000000000,2025-10-21T19:59:00.000000000Z,25291.25,rth_close,178,21.75,43.5,2,41.5,64.5,19.5,
opening_range_box_breakout_long,candidate-bt-mnq-12mo-2025-10-21-1761066780000000000-opening_range_box_breakout_long,bt-mnq-12mo-2025-10-21-1761066780000000000,2025-10-21,1761066780000000000,2025-10-21T17:13:00.000000000Z,long,low,25305,25213.25,pt1:25396.75|pt2:25488.5,1761076740000000000,2025-10-21T19:59:00.000000000Z,25291.25,rth_close,166,-13.75,-27.5,2,-29.5,29,47.25,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2025-10-22-1761145200000000000-opening_range_box_regime_long,bt-mnq-12mo-2025-10-22-1761145200000000000,2025-10-22,1761145200000000000,2025-10-22T15:00:00.000000000Z,long,low,25175,25050,pt1:25300|pt2:25425,1761146580000000000,2025-10-22T15:23:00.000000000Z,25050,stop,23,-125,-250,2,-252,16.75,144.75,
opening_range_box_breakout_long,candidate-bt-mnq-12mo-2025-10-27-1761574380000000000-opening_range_box_breakout_long,bt-mnq-12mo-2025-10-27-1761574380000000000,2025-10-27,1761574380000000000,2025-10-27T14:13:00.000000000Z,long,low,25860.25,25795.75,pt1:25924.75|pt2:25989.25,1761595140000000000,2025-10-27T19:59:00.000000000Z,25942.875,pt1_then_rth_close,346,82.625,165.25,2,163.25,121.25,38.25,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2025-10-27-1761574380000000000-opening_range_box_regime_long,bt-mnq-12mo-2025-10-27-1761574380000000000,2025-10-27,1761574380000000000,2025-10-27T14:13:00.000000000Z,long,low,25860.25,25795.75,pt1:25924.75|pt2:25989.25,1761595140000000000,2025-10-27T19:59:00.000000000Z,25942.875,pt1_then_rth_close,346,82.625,165.25,2,163.25,121.25,38.25,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2025-10-28-1761663240000000000-opening_range_box_regime_long,bt-mnq-12mo-2025-10-28-1761663240000000000,2025-10-28,1761663240000000000,2025-10-28T14:54:00.000000000Z,long,low,26040,26008,pt1:26072|pt2:26104,1761665700000000000,2025-10-28T15:35:00.000000000Z,26008,stop,41,-32,-64,2,-66,16.5,34,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2025-10-28-1761665940000000000-opening_range_box_regime_long,bt-mnq-12mo-2025-10-28-1761665940000000000,2025-10-28,1761665940000000000,2025-10-28T15:39:00.000000000Z,long,low,26051,26005.5,pt1:26096.5|pt2:26142,1761669000000000000,2025-10-28T16:30:00.000000000Z,26119.25,pt2,51,68.25,136.5,2,134.5,96,19.5,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2025-10-29-1761756300000000000-opening_range_box_regime_long,bt-mnq-12mo-2025-10-29-1761756300000000000,2025-10-29,1761756300000000000,2025-10-29T16:45:00.000000000Z,long,low,26266.25,26203,pt1:26329.5|pt2:26392.75,1761762900000000000,2025-10-29T18:35:00.000000000Z,26203,stop,110,-63.25,-126.5,2,-128.5,23.75,115.75,
opening_range_box_breakout_short,candidate-bt-mnq-12mo-2025-10-30-1761851880000000000-opening_range_box_breakout_short,bt-mnq-12mo-2025-10-30-1761851880000000000,2025-10-30,1761851880000000000,2025-10-30T19:18:00.000000000Z,short,high,25941,26147.75,pt1:25734.25|pt2:25527.5,1761854340000000000,2025-10-30T19:59:00.000000000Z,25871.75,rth_close,41,69.25,138.5,2,136.5,72.75,20.5,
opening_range_box_breakout_short,candidate-bt-mnq-12mo-2025-10-31-1761939000000000000-opening_range_box_breakout_short,bt-mnq-12mo-2025-10-31-1761939000000000000,2025-10-31,1761939000000000000,2025-10-31T19:30:00.000000000Z,short,high,26079.75,26200,pt1:25959.5|pt2:25839.25,1761940740000000000,2025-10-31T19:59:00.000000000Z,25992.75,rth_close,29,87,174,2,172,87.5,38.5,
opening_range_box_breakout_short,candidate-bt-mnq-12mo-2025-11-03-1762182120000000000-opening_range_box_breakout_short,bt-mnq-12mo-2025-11-03-1762182120000000000,2025-11-03,1762182120000000000,2025-11-03T15:02:00.000000000Z,short,high,26119,26266.25,pt1:25971.75|pt2:25824.5,1762203540000000000,2025-11-03T20:59:00.000000000Z,26110.25,rth_close,357,8.75,17.5,2,15.5,106.25,47,
opening_range_box_breakout_long,candidate-bt-mnq-12mo-2025-11-04-1762269960000000000-opening_range_box_breakout_long,bt-mnq-12mo-2025-11-04-1762269960000000000,2025-11-04,1762269960000000000,2025-11-04T15:26:00.000000000Z,long,low,25881.5,25662.5,pt1:26100.5|pt2:26319.5,1762276740000000000,2025-11-04T17:19:00.000000000Z,25662.5,stop,113,-219,-438,2,-440,8.75,228.25,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2025-11-04-1762269960000000000-opening_range_box_regime_long,bt-mnq-12mo-2025-11-04-1762269960000000000,2025-11-04,1762269960000000000,2025-11-04T15:26:00.000000000Z,long,low,25881.5,25662.5,pt1:26100.5|pt2:26319.5,1762276740000000000,2025-11-04T17:19:00.000000000Z,25662.5,stop,113,-219,-438,2,-440,8.75,228.25,
opening_range_box_breakout_short,candidate-bt-mnq-12mo-2025-11-07-1762539960000000000-opening_range_box_breakout_short,bt-mnq-12mo-2025-11-07-1762539960000000000,2025-11-07,1762539960000000000,2025-11-07T18:26:00.000000000Z,short,high,24917,25112,pt1:24722|pt2:24527,1762545540000000000,2025-11-07T19:59:00.000000000Z,25112,stop,93,-195,-390,2,-392,60.5,199.5,
opening_range_box_breakout_short,candidate-bt-mnq-12mo-2025-11-10-1762790340000000000-opening_range_box_breakout_short,bt-mnq-12mo-2025-11-10-1762790340000000000,2025-11-10,1762790340000000000,2025-11-10T15:59:00.000000000Z,short,high,25523.5,25658.25,pt1:25388.75|pt2:25254,1762799580000000000,2025-11-10T18:33:00.000000000Z,25658.25,stop,154,-134.75,-269.5,2,-271.5,71.25,140.25,
opening_range_box_breakout_short,candidate-bt-mnq-12mo-2025-11-11-1762877940000000000-opening_range_box_breakout_short,bt-mnq-12mo-2025-11-11-1762877940000000000,2025-11-11,1762877940000000000,2025-11-11T16:19:00.000000000Z,short,high,25560,25646.5,pt1:25473.5|pt2:25387,1762885080000000000,2025-11-11T18:18:00.000000000Z,25646.5,stop,119,-86.5,-173,2,-175,81.5,89.75,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2025-11-12-1762962540000000000-opening_range_box_regime_long,bt-mnq-12mo-2025-11-12-1762962540000000000,2025-11-12,1762962540000000000,2025-11-12T15:49:00.000000000Z,long,low,25570.25,25531,pt1:25609.5|pt2:25648.75,1762963800000000000,2025-11-12T16:10:00.000000000Z,25531,stop,21,-39.25,-78.5,2,-80.5,9.75,61.25,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2025-11-12-1762964820000000000-opening_range_box_regime_long,bt-mnq-12mo-2025-11-12-1762964820000000000,2025-11-12,1762964820000000000,2025-11-12T16:27:00.000000000Z,long,low,25562.25,25496.5,pt1:25628|pt2:25693.75,1762966080000000000,2025-11-12T16:48:00.000000000Z,25496.5,stop,21,-65.75,-131.5,2,-133.5,45.25,67,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2025-11-12-1762968720000000000-opening_range_box_regime_long,bt-mnq-12mo-2025-11-12-1762968720000000000,2025-11-12,1762968720000000000,2025-11-12T17:32:00.000000000Z,long,low,25564,25488.25,pt1:25639.75|pt2:25715.5,1762981140000000000,2025-11-12T20:59:00.000000000Z,25632.75,pt1_then_rth_close,207,68.75,137.5,2,135.5,87.5,20,
opening_range_box_breakout_short,candidate-bt-mnq-12mo-2025-11-18-1763482320000000000-opening_range_box_breakout_short,bt-mnq-12mo-2025-11-18-1763482320000000000,2025-11-18,1763482320000000000,2025-11-18T16:12:00.000000000Z,short,high,24521.5,24832.5,pt1:24210.5|pt2:23899.5,1763499540000000000,2025-11-18T20:59:00.000000000Z,24585,rth_close,287,-63.5,-127,2,-129,33,288.75,
opening_range_box_breakout_short,candidate-bt-mnq-12mo-2025-11-19-1763573640000000000-opening_range_box_breakout_short,bt-mnq-12mo-2025-11-19-1763573640000000000,2025-11-19,1763573640000000000,2025-11-19T17:34:00.000000000Z,short,high,24572.25,24902,pt1:24242.5|pt2:23912.75,1763585940000000000,2025-11-19T20:59:00.000000000Z,24724.5,rth_close,205,-152.25,-304.5,2,-306.5,64.25,258,
opening_range_box_breakout_short,candidate-bt-mnq-12mo-2025-11-21-1763742060000000000-opening_range_box_breakout_short,bt-mnq-12mo-2025-11-21-1763742060000000000,2025-11-21,1763742060000000000,2025-11-21T16:21:00.000000000Z,short,high,24100.5,24298.75,pt1:23902.25|pt2:23704,1763744100000000000,2025-11-21T16:55:00.000000000Z,24298.75,stop,34,-198.25,-396.5,2,-398.5,12.75,203.5,
opening_range_box_breakout_short,candidate-bt-mnq-12mo-2025-11-26-1764169500000000000-opening_range_box_breakout_short,bt-mnq-12mo-2025-11-26-1764169500000000000,2025-11-26,1764169500000000000,2025-11-26T15:05:00.000000000Z,short,high,25155.25,25282,pt1:25028.5|pt2:24901.75,1764172920000000000,2025-11-26T16:02:00.000000000Z,25282,stop,57,-126.75,-253.5,2,-255.5,13,132.75,
opening_range_box_breakout_long,candidate-bt-mnq-12mo-2025-11-28-1764348900000000000-opening_range_box_breakout_long,bt-mnq-12mo-2025-11-28-1764348900000000000,2025-11-28,1764348900000000000,2025-11-28T16:55:00.000000000Z,long,low,25422,25329,pt1:25515|pt2:25608,1764353640000000000,2025-11-28T18:14:00.000000000Z,25484.75,rth_close,79,62.75,125.5,2,123.5,78.25,27.75,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2025-11-28-1764350520000000000-opening_range_box_regime_long,bt-mnq-12mo-2025-11-28-1764350520000000000,2025-11-28,1764350520000000000,2025-11-28T17:22:00.000000000Z,long,low,25422,25329,pt1:25515|pt2:25608,1764353640000000000,2025-11-28T18:14:00.000000000Z,25484.75,rth_close,52,62.75,125.5,2,123.5,78.25,27.75,
opening_range_box_breakout_long,candidate-bt-mnq-12mo-2025-12-01-1764601980000000000-opening_range_box_breakout_long,bt-mnq-12mo-2025-12-01-1764601980000000000,2025-12-01,1764601980000000000,2025-12-01T15:13:00.000000000Z,long,low,25380.25,25208.5,pt1:25552|pt2:25723.75,1764622740000000000,2025-12-01T20:59:00.000000000Z,25401.75,rth_close,346,21.5,43,2,41,115.5,114,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2025-12-01-1764601980000000000-opening_range_box_regime_long,bt-mnq-12mo-2025-12-01-1764601980000000000,2025-12-01,1764601980000000000,2025-12-01T15:13:00.000000000Z,long,low,25380.25,25208.5,pt1:25552|pt2:25723.75,1764622740000000000,2025-12-01T20:59:00.000000000Z,25401.75,rth_close,346,21.5,43,2,41,115.5,114,
opening_range_box_breakout_long,candidate-bt-mnq-12mo-2025-12-02-1764688860000000000-opening_range_box_breakout_long,bt-mnq-12mo-2025-12-02-1764688860000000000,2025-12-02,1764688860000000000,2025-12-02T15:21:00.000000000Z,long,low,25613.5,25470.75,pt1:25756.25|pt2:25899,1764692580000000000,2025-12-02T16:23:00.000000000Z,25470.75,stop,62,-142.75,-285.5,2,-287.5,56.5,146.75,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2025-12-02-1764688860000000000-opening_range_box_regime_long,bt-mnq-12mo-2025-12-02-1764688860000000000,2025-12-02,1764688860000000000,2025-12-02T15:21:00.000000000Z,long,low,25613.5,25470.75,pt1:25756.25|pt2:25899,1764692580000000000,2025-12-02T16:23:00.000000000Z,25470.75,stop,62,-142.75,-285.5,2,-287.5,56.5,146.75,
opening_range_box_breakout_long,candidate-bt-mnq-12mo-2025-12-03-1764775680000000000-opening_range_box_breakout_long,bt-mnq-12mo-2025-12-03-1764775680000000000,2025-12-03,1764775680000000000,2025-12-03T15:28:00.000000000Z,long,low,25538.5,25429.5,pt1:25647.5|pt2:25756.5,1764795540000000000,2025-12-03T20:59:00.000000000Z,25652.375,pt1_then_rth_close,331,113.875,227.75,2,225.75,147.25,38,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2025-12-04-1764862080000000000-opening_range_box_regime_long,bt-mnq-12mo-2025-12-04-1764862080000000000,2025-12-04,1764862080000000000,2025-12-04T15:28:00.000000000Z,long,low,25583.5,25519.5,pt1:25647.5|pt2:25711.5,1764864300000000000,2025-12-04T16:05:00.000000000Z,25519.5,stop,37,-64,-128,2,-130,55.5,72.75,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2025-12-04-1764865260000000000-opening_range_box_regime_long,bt-mnq-12mo-2025-12-04-1764865260000000000,2025-12-04,1764865260000000000,2025-12-04T16:21:00.000000000Z,long,low,25584.75,25504.75,pt1:25664.75|pt2:25744.75,1764876060000000000,2025-12-04T19:21:00.000000000Z,25504.75,stop,180,-80,-160,2,-162,69.5,87.75,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2025-12-04-1764876900000000000-opening_range_box_regime_long,bt-mnq-12mo-2025-12-04-1764876900000000000,2025-12-04,1764876900000000000,2025-12-04T19:35:00.000000000Z,long,low,25588,25486.5,pt1:25689.5|pt2:25791,1764881940000000000,2025-12-04T20:59:00.000000000Z,25627.5,rth_close,84,39.5,79,2,77,45,36.5,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2025-12-05-1764952500000000000-opening_range_box_regime_long,bt-mnq-12mo-2025-12-05-1764952500000000000,2025-12-05,1764952500000000000,2025-12-05T16:35:00.000000000Z,long,low,25690.75,25650.5,pt1:25731|pt2:25771.25,1764968340000000000,2025-12-05T20:59:00.000000000Z,25728.5,pt1_then_rth_close,264,37.75,75.5,2,73.5,70.75,25.75,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2025-12-10-1765381740000000000-opening_range_box_regime_long,bt-mnq-12mo-2025-12-10-1765381740000000000,2025-12-10,1765381740000000000,2025-12-10T15:49:00.000000000Z,long,low,25624.75,25562.75,pt1:25686.75|pt2:25748.75,1765382100000000000,2025-12-10T15:55:00.000000000Z,25562.75,stop,6,-62,-124,2,-126,2.25,74.5,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2025-12-10-1765383240000000000-opening_range_box_regime_long,bt-mnq-12mo-2025-12-10-1765383240000000000,2025-12-10,1765383240000000000,2025-12-10T16:14:00.000000000Z,long,low,25610.25,25527.75,pt1:25692.75|pt2:25775.25,1765395300000000000,2025-12-10T19:35:00.000000000Z,25734,pt2,201,123.75,247.5,2,245.5,168.5,31.25,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2025-12-10-1765395780000000000-opening_range_box_regime_long,bt-mnq-12mo-2025-12-10-1765395780000000000,2025-12-10,1765395780000000000,2025-12-10T19:43:00.000000000Z,long,low,25646.5,25527.75,pt1:25765.25|pt2:25884,1765400340000000000,2025-12-10T20:59:00.000000000Z,25782.75,pt1_then_rth_close,76,136.25,272.5,2,270.5,223.25,15.75,
opening_range_box_breakout_short,candidate-bt-mnq-12mo-2025-12-16-1765898700000000000-opening_range_box_breakout_short,bt-mnq-12mo-2025-12-16-1765898700000000000,2025-12-16,1765898700000000000,2025-12-16T15:25:00.000000000Z,short,high,24960,25155.5,pt1:24764.5|pt2:24569,1765917240000000000,2025-12-16T20:34:00.000000000Z,25155.5,stop,309,-195.5,-391,2,-393,33.75,205,
opening_range_box_breakout_long,candidate-bt-mnq-12mo-2025-12-19-1766165280000000000-opening_range_box_breakout_long,bt-mnq-12mo-2025-12-19-1766165280000000000,2025-12-19,1766165280000000000,2025-12-19T17:28:00.000000000Z,long,low,25573.75,25355.75,pt1:25791.75|pt2:26009.75,1766177940000000000,2025-12-19T20:59:00.000000000Z,25581.25,rth_close,211,7.5,15,2,13,23.75,29.5,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2025-12-19-1766165280000000000-opening_range_box_regime_long,bt-mnq-12mo-2025-12-19-1766165280000000000,2025-12-19,1766165280000000000,2025-12-19T17:28:00.000000000Z,long,low,25573.75,25355.75,pt1:25791.75|pt2:26009.75,1766177940000000000,2025-12-19T20:59:00.000000000Z,25581.25,rth_close,211,7.5,15,2,13,23.75,29.5,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2025-12-22-1766419740000000000-opening_range_box_regime_long,bt-mnq-12mo-2025-12-22-1766419740000000000,2025-12-22,1766419740000000000,2025-12-22T16:09:00.000000000Z,long,low,25692,25629,pt1:25755|pt2:25818,1766437140000000000,2025-12-22T20:59:00.000000000Z,25688.25,rth_close,290,-3.75,-7.5,2,-9.5,39.25,19.75,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2025-12-23-1766503800000000000-opening_range_box_regime_long,bt-mnq-12mo-2025-12-23-1766503800000000000,2025-12-23,1766503800000000000,2025-12-23T15:30:00.000000000Z,long,low,25687.5,25626.75,pt1:25748.25|pt2:25809,1766522940000000000,2025-12-23T20:49:00.000000000Z,25778.625,pt2,319,91.125,182.25,2,180.25,122.5,8.5,
opening_range_box_breakout_long,candidate-bt-mnq-12mo-2025-12-23-1766507280000000000-opening_range_box_breakout_long,bt-mnq-12mo-2025-12-23-1766507280000000000,2025-12-23,1766507280000000000,2025-12-23T16:28:00.000000000Z,long,low,25751.75,25637.5,pt1:25866|pt2:25980.25,1766523540000000000,2025-12-23T20:59:00.000000000Z,25811.25,rth_close,271,59.5,119,2,117,68.5,20.25,
opening_range_box_breakout_long,candidate-bt-mnq-12mo-2025-12-24-1766589120000000000-opening_range_box_breakout_long,bt-mnq-12mo-2025-12-24-1766589120000000000,2025-12-24,1766589120000000000,2025-12-24T15:12:00.000000000Z,long,low,25828,25781.25,pt1:25874.75|pt2:25921.5,1766600040000000000,2025-12-24T18:14:00.000000000Z,25868.25,pt1_then_rth_close,182,40.25,80.5,2,78.5,64.25,24,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2025-12-24-1766589120000000000-opening_range_box_regime_long,bt-mnq-12mo-2025-12-24-1766589120000000000,2025-12-24,1766589120000000000,2025-12-24T15:12:00.000000000Z,long,low,25828,25781.25,pt1:25874.75|pt2:25921.5,1766600040000000000,2025-12-24T18:14:00.000000000Z,25868.25,pt1_then_rth_close,182,40.25,80.5,2,78.5,64.25,24,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2025-12-26-1766762400000000000-opening_range_box_regime_long,bt-mnq-12mo-2025-12-26-1766762400000000000,2025-12-26,1766762400000000000,2025-12-26T15:20:00.000000000Z,long,low,25879,25833.75,pt1:25924.25|pt2:25969.5,1766782740000000000,2025-12-26T20:59:00.000000000Z,25866.75,rth_close,339,-12.25,-24.5,2,-26.5,32,30.75,
